FID,MANZENT,TIMES_SELECTED,TOTAL_VIVIENDAS,REGION,PROVINCIA,COMUNA,NOMBRE_DISTRITO
103997,5401021001503,1,8,REGIÓN DE VALPARAÍSO,PETORCA,LA LIGUA,LA LIGUA SUR
58662,7101071006009,1,34,REGIÓN DEL MAULE,TALCA,TALCA,COOPERATIVA
11834,13111041003009,1,24,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA GRANJA,AVENIDA CENTRAL
126824,2101041002009,1,23,REGIÓN DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ARTURO PRAT
104750,4101161001037,1,31,REGIÓN DE COQUIMBO,ELQUI,LA SERENA,LA COMPAÑÍA ALTA
136257,8207021001006,1,108,REGIÓN DEL BIOBÍO,ARAUCO,TIRÚA,QUIDICO
81898,9119031001024,1,19,REGIÓN DE LA ARAUCANÍA,CAUTÍN,VILCÚN,CHERQUENCO
25481,13123041009006,2,306,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,PROVIDENCIA,POCURO
143539,8108021009024,1,14,REGIÓN DEL BIOBÍO,CONCEPCIÓN,SAN PEDRO DE LA PAZ,BOCA SUR
29286,13125041003045,1,28,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,QUILICURA,MANUEL ANTONIO MATTA
61238,7301051001021,1,37,REGIÓN DEL MAULE,CURICÓ,CURICÓ,CONVENTO VIEJO
7322,13107021003041,2,217,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,HUECHURABA,LA PINCOYA
96725,5603011004012,1,21,REGIÓN DE VALPARAÍSO,SAN ANTONIO,CARTAGENA,CARTAGENA
44,13101201002028,1,45,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SANTIAGO,FRANKLIN
121396,1101021003013,2,39,REGIÓN DE TARAPACÁ,IQUIQUE,IQUIQUE,BARRIO INDUSTRIAL
114951,3101161002005,1,130,REGIÓN DE ATACAMA,COPIAPÓ,COPIAPÓ,VIÑITA
145263,8110161002002,1,72,REGIÓN DEL BIOBÍO,CONCEPCIÓN,TALCAHUANO,BARRANQUILLA
14306,13114031005001,4,167,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LAS CONDES,HOSPITAL FACH
88769,5109131002004,1,72,REGIÓN DE VALPARAÍSO,VALPARAÍSO,VIÑA DEL MAR,SANTA INÉS
118119,3101021001901,3,201,REGIÓN DE ATACAMA,COPIAPÓ,COPIAPÓ,INFANTE
142355,8102031005012,1,94,REGIÓN DEL BIOBÍO,CONCEPCIÓN,CORONEL,SCHWAGER
75664,9101051004056,1,30,REGIÓN DE LA ARAUCANÍA,CAUTÍN,TEMUCO,SANTA ROSA
103285,5804041004001,1,31,REGIÓN DE VALPARAÍSO,MARGA MARGA,VILLA ALEMANA,SANATORIO
24219,13120071002003,1,147,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ÑUÑOA,PLAZA ZAÑARTU
133547,16101011002004,1,32,REGIÓN DE ÑUBLE,DIGUILLÍN,CHILLÁN,PLAZA DE ARMAS
35026,13132051002026,1,16,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,VITACURA,VITACURA
107452,4101041003021,1,311,REGIÓN DE COQUIMBO,ELQUI,LA SERENA,LAS VEGAS
34027,13130071004001,8,1119,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SAN MIGUEL,CIUDAD DEL NIÑO
58424,7101121004014,1,54,REGIÓN DEL MAULE,TALCA,TALCA,SAN MIGUEL
8515,13109061004013,3,218,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,LA CISTERNA,LA CULTURA
98767,5706011001029,1,20,REGIÓN DE VALPARAÍSO,SAN FELIPE DE ACONCAGUA,SANTA MARÍA,SANTA MARÍA
1627,13101121008001,15,2524,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SANTIAGO,UNIVERSIDAD
118405,3102011007065,2,20,REGIÓN DE ATACAMA,COPIAPÓ,CALDERA,CALDERA
64176,7401031001018,1,59,REGIÓN DEL MAULE,LINARES,LINARES,LLANCANAO
69056,10104011002002,1,209,REGIÓN DE LOS LAGOS,LLANQUIHUE,FRESIA,FRESIA
1645,13101111017004,6,619,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,SANTIAGO,SAN ISIDRO
129280,2101081003002,1,313,REGIÓN DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ESTADIO REGIONAL
28917,13126081001023,1,40,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,QUINTA NORMAL,CATAMARCA
24188,13120101005002,1,288,REGIÓN METROPOLITANA DE SANTIAGO,SANTIAGO,ÑUÑOA,CRESCENTE ERRÁZURIZ
